Email,isSpam
"htmlBODY BGCOLOR=""#FFFFFF"" P ALIGN=CENTERbrbrbra href=""http://www.freewebland.com/pjordan/""Put these nasty sluts to the test! bFREE/b Access!!br    br    brHEAVY HARD and FREE!bra href=""http://www.freewebland.com/pjordan""Nothing to loose!!  Click here, no membership required! It's bFREE/bbrbrbrbrbr  font face=""Verdana, Arial, Helvetica, sans-serif"" size=""1""bfont color=""#FF0000""NOTE:/font/b /p/body/html84221111000",1
"Dear Sir,I am Stanley Woodwork, the secetary of Africa White farmersco-operation (AWFC) OF Zimbabwe. After the last general elections in my country where the incumbent president Mr. Robert Mugabe won the presidential election, thegovernment has adopted a very aggressive land reforms programme. This programme is solely aimed at taking the land owned by white African farmers for redistribution to black africans. This programme has attracted worldwidecondemnation from world leaders including British prime minister,mr Tony Blair and also forced several white farmers to flee the country for fear ofvictimization and physical abuse.   Two weeks ago, our headquartes in Harare was attacked andlooted by black protesters and in the process burnt down the whole building. Fortunately,they did not get access to the huge funds kept in the strong room whichbelong to the co-operation. This cash was kept at the secretariat rather than in the bank for fear of seizure by the government.   Now I have the funds in my possession and would need to get it invested in a viable business venture in europe. The cash in question is US$46Million dollars.   Once I can get your commitment and sincerity of investingthis funds on our behalf then I would proceed to get the funds freighted to Europe, where you would be required to pick it up for investment for us.   You do not have anything to worry about as I would undertake all charges involved in freighting the funds to europe, and the business proposal is 100% legal and risk free.   You would be adequately compensated for all your effort once we have gotten the funds to europe.Please get back to me if you can be of assistance and I would want our correspondence to be via email as most phone lines of white farmers are bugged by the government.   I expect 100% confidentiality and your prompt response tothis mail so as to proceed.you may also reach me on stanleywoodwork@email.comKind regards,Stanley Woodwork.",1
"x-htmlhtmlheadmeta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252""meta name=""GENERATOR"" content=""Microsoft FrontPage 4.0""meta name=""ProgId"" content=""FrontPage.Editor.Document""titleFREE Computer With Merchant Account Setup/title/headbodycenterpbCOMPLETE CREDIT CARD PROCESSING SYSTEMS FOR YOUR BUSINESS. INTERNET -  HOMEBASED -  MAIL ORDER -  PHONE ORDER/b/ppbDo you accept credit cards? Your competition does!/b/pp&nbsp;/ppEveryone Approved - Credit Problems OK!brApproval in less than 24 hours!brIncrease your sales by 300%brStart Accepting Credit Cards on your website!brFree Information, No Risk, 100% confidential.brYour name and information will not be sold to third parties!brHome Businesses OK!  Phone/Mail Order OK!brNo Application Fee, No Setup Fee!brClose More Impulse Sales!brbr/pdiv align=""center""  table border=""0"" cellspacing=""0"" width=""85%""    tr      td width=""100%""        p align=""center""bfont face=""Times New Roman"" size=""5"" color=""#CC0000""Everyone Approved!/font/b/p        pbfont face=""Times New Roman"" Good Credit or Bad!&nbsp; To apply today, please fill out        the express form below. Itcontains all the information we need to get your account approved. For area'sthat do not apply to you please put &quot;n/a&quot; in the box.brbrUpon receipt, we'll fax you with all of the all Bank Card Applicationdocuments necessary to establish your Merchant Account. Once returned we canhave your account approved within 24 hours.br&nbsp;/font/b        /p      /td    /tr  /table/divtable border=""10"" cols=""3"" width=""385""  tbody    tr      td align=""center"" bgColor=""#990000"" width=""119""bfont color=""#ffff00"" face=""Arial,Helvetica"" size=""3""Service/font/b/td      td align=""center"" bgColor=""#990000"" width=""160""bfont color=""#ffff00"" face=""Arial,Helvetica"" size=""3""Industry        Standard/font/b/td      td align=""center"" bgColor=""#990000"" width=""66""        p align=""center""bfont color=""#ffff00"" face=""Arial,Helvetica"" size=""3""US/font/b/p      /td    /tr    tr      td bgColor=""#ffff00"" width=""119""bfont face=""Arial,Helvetica"" size=""2""Site        Inspection/font/b/td      td align=""middle"" width=""160""bfont size=""2""$50 - $75/font/b/td      td width=""66""bfont color=""#3333ff"" face=""Arial,Helvetica"" size=""2""FREE/font/b/td    /tr    tr      td bgColor=""#ffff00"" width=""119""bfont face=""Arial,Helvetica"" size=""2""Shipping/font/b/td      td align=""middle"" width=""160""bfont size=""2""$50 - $75/font/b/td      td width=""66""bfont color=""#3333ff"" face=""Arial,Helvetica"" size=""2""FREE/font/b/td    /tr    tr      td bgColor=""#ffff00"" width=""119""bfont face=""Arial,Helvetica"" size=""2""Warranty/font/b/td      td align=""middle"" width=""160""bfont size=""2""$10 Per Month/font/b/td      td width=""66""bfont color=""#3333ff"" face=""Arial,Helvetica"" size=""2""FREE/font/b/td    /tr    tr      td bgColor=""#ffff00"" width=""119""bfont face=""Arial,Helvetica"" size=""2""Sales        Receipts/font/b/td      td align=""middle"" width=""160""bfont size=""2""$10 - $50&nbsp;/font/b/td      td width=""66""bfont color=""#3333ff"" face=""Arial,Helvetica"" size=""2""FREE/font/b/td    /tr    tr      td bgColor=""#ffff00"" width=""119""bfont face=""Arial,Helvetica"" size=""2""Fraud        Screening/font/b/td      /center    td align=""middle"" width=""160""      p align=""left""font size=""2""b$.50 - $1.00/bbr      bPer Transaction/b/font/p    /tdcentertd width=""66""bfont color=""#3333ff"" face=""Arial,Helvetica"" size=""2""FREE/font/b/td    /tr    tr      td bgColor=""#ffff00"" width=""119""bfont face=""Arial,Helvetica"" size=""2""Amex Set        Up/font/b/td      td align=""middle"" width=""160""bfont size=""2""$50 - $75/font/b/td      td width=""66""bfont color=""#3333ff"" face=""Arial,Helvetica"" size=""2""FREE/font/b/td    /tr    tr      td bgColor=""#ffff00"" width=""119""bfont face=""Arial,Helvetica"" size=""2""24 Hour&nbsp;Help        Line/font/b/td      td align=""middle"" width=""160""bfont size=""2""$10 Month/font/b/td      td width=""66""bfont color=""#3333ff"" face=""Arial,Helvetica"" size=""2""FREE/font/b/td    /tr    tr      td bgColor=""#ffff00"" width=""119""bfont face=""Arial,Helvetica"" size=""2""Security        Bond/font/b/td      td align=""middle"" width=""160""font size=""2""b$5000- $10,000/bbr        bOr More/b/font/td      td width=""66""bfont color=""#3333ff"" face=""Arial,Helvetica"" size=""2""NONE/font/b/td    /tr  /tbody/tablepdiv align=""center""  table border=""0"" cellspacing=""0"" width=""85%""    tr      td width=""100%""        pfont face=""Arial,Helvetica"" size=""2""bThis is a font color=""#3333ff""No        Obligation Qualification Form/font and is your first step tofont color=""#cc0000""        accepting credit cards./font By filling out this form you will font color=""#3333ff""&quot;not        enter&quot;/font in to any font color=""#006600""obligations or        contracts /fontwith us. We will use it to determine the best program        to offer you based on the information you provide. You will be contacted by one of our representatives within 1-2 business days to go over the rest of your account set up./b/font        p align=""center""font face=""Arial,Helvetica"" size=""2""bfont color=""#cc0000""Note:/font&nbsp;        All Information Provided To Us font color=""#cc0000""Will Remain 100%        Confidential/font        !!&nbsp;/b/font/td    /tr  /table/divtable border=""0""  tbody    tr      td width=""100%""        p align=""center""bfont color=""#000099"" face=""arial"" size=""+2""Apply        Free With No Risk!/font/b/p      /td    /tr  /tbody/table  /center/formdiv align=""left""  table border=""0"" width=""95%""    tr      td width=""100%""        p align=""center""bifont size=""2"" color=""#CC0000""Please fill out the        express application form completely.brIncomplete information may prevent us from properly        processing your application./font/i/b/p      /td    /tr  /table/divform name=""form""  method=""post""  action=""mailto:ieg007@yahoo.com?SUBJECT=Form""  enctype=""text/plain""    trdiv align=""left""  table border=""0"" width=""95%""    tr      td width=""61%"" align=""right""font size=""2""bYour Full Email Address:/bbr        font color=""#ff0000""be sure to use your full address /font(i.e.font color=""#ff0000""        /fontuser@domain.com)/font/td      td width=""39%"" align=""center""input type=""text"" name=""user_email"" size=""29""/td    /tr    tr      td width=""61%"" align=""right""bfont size=""2""Your Name:/font/b/td      td width=""39%"" align=""center""input type=""text"" name=""Applicant_Name"" size=""29""/td    /tr    tr      td width=""61%"" align=""right""bfont size=""2""Business Name:/font/b/td      td width=""39%"" align=""center""input type=""text"" name=""Business_Name"" size=""29""/td    /tr    tr      td width=""61%"" align=""right""bfont size=""2""Business Phone Number:/font/b/td      td width=""39%"" align=""center""input type=""text"" name=""Business_Phone"" size=""29""/td    /tr    tr      td width=""61%"" align=""right""bfont size=""2""Home Phone Number:/font/b/td      td width=""39%"" align=""center""input type=""text"" name=""HomePhone"" size=""29""/td    /tr    tr      td width=""61%"" align=""right""bfont size=""2""Type of Business:/font/b/td      td width=""39%""        div align=""left""          table border=""0"" width=""95%""            tr              td width=""12%"" align=""center""input type=""radio"" value=""retail"" name=""Type_Business""/td              td width=""88%""font size=""2""bRetail Business/b/font/td            /tr            tr              td width=""12%"" align=""center""input type=""radio"" value=""mailorder"" name=""Type_Business""/td              td width=""88%""font size=""2""bMail Order Business/b/font/td            /tr            tr              td width=""12%"" align=""center""input type=""radio"" value=""internet"" name=""Type_Business""/td              td width=""88%""font size=""2""bInternet Based Business/b/font/td            /tr          /table        /div      /td    /tr    tr      td width=""61%"" align=""right""bfont size=""2""Personal Credit Rating:/font/b/td      td width=""39%""        div align=""left""          table border=""0"" width=""95%""            tr              td width=""12%"" align=""center""input type=""radio"" value=""excellent"" name=""Credit_Rank""/td              td width=""88%""Excellent/td            /tr            tr              td width=""12%"" align=""center""input type=""radio"" value=""good"" name=""Credit_Rank""/td              td width=""88%""Good/td            /tr            tr              td width=""12%"" align=""center""input type=""radio"" value=""fair"" name=""Credit_Rank""/td              td width=""88%""Fair/td            /tr            tr              td width=""12%"" align=""center""input type=""radio"" value=""poor"" name=""Credit_Rank""/td              td width=""88%""Poor/td            /tr          /table        /div      /td    /tr    tr      td width=""61%"" align=""right""bfont size=""2""How Soon Would You Like a Merchant        Account?/font/b/td      td width=""39%""        p align=""center""input type=""text"" name=""How_Soon"" size=""29""/p      /td    /tr    tr      td width=""100%"" colspan=""2""        div align=""center""          center          table border=""0"" width=""13%""            tr              td width=""100%""                p align=""center""input type=""submit"" value=""Submit"" name=""B1""/td            /tr          /table          /center        /div      /td/form    /tr  /table/divbrdiv align=""center""  center  table border=""3"" cellspacing=""0"" width=""85%"" bgcolor=""#E8E8E8"" bordercolor=""#C0C0C0""    tr      td width=""100%"" bgcolor=""#E8E8E8""font size=""2""bYour information is confidential, it will not be sold or used for any other purpose, and you are under no obligation.        Your information will be used solely for the purpose of evaluating your business or website for a merchant account so that you may begin accepting credit card payments./b/font      /td    /tr  /table  /center/div/formp align=""center""brbfont size=""3"" color=""#FF0000""List Removal/OPT-OUT Option/font/b brbfont color=""#000000""font size=-1a href=""mailto:ieg016@yahoo.com?subject=remove""Click Here/a/font/font/bm/body/html/x-html",1
1075RxOo9-26l11INCREASE YOUR GAS MILEAGEIt's easy and fastAnyone can installWorks on ANY automobile engineImproves engine performanceTested by a recognized EPA Testing LaboratoryGUARANTEED 100%http://81.9.8.40/cgi-bin/fuelmax/index.cgi?10564joe194515085@yahoo.com7176wbXV7-572KhIe3021SSOm3-741OdYj0683YBff8-525iYl46,1
"!-- saved from url=(0022)http://internet.e-mail --!-- saved from url=(0022)http://internet.e-mail --htmlheadtitle/title/headbody link=#333399font face=""Verdana, Arial, Helvetica"" size=3centerbfont size=""5"" color=#CC0066AstoundingNew Software Lets You FindbrOut Almost Anything About Anyone/font/bbrbrifont color=#333399 size=4Click here to download it rightnow (no charge card needed):/i/fontbr/bfont color=#333399 size=4bahref=""http://%72.%6cy%63os%2ec%6fm|%72%65%64i%72%25%33%66%25%361%252%65%2566.%2540d%2574%25%334%2e%350%6d%2565gs.%2563o%6d%252fdt4%253%66a%252ef.@%68ome.ea%72th%6cink.n%65t/%7e%36%61%66%37?a.f.@%6d%65mbers.t%72i%70o%64.%63%6fm/~n%6aax%36%30%37""DownloadPage/a/b/fontbrfont size=""1"" color=""#333333""(Thismake take a few moments to load - please be patient)/fontbr/centerbrFind out beverything/b you ever wanted to know about:ulliyour friends/liliyour family/liliyour enemies/liliyour employees/liliyourself - Is Someone Using Your Identity?/lilieven your boss!/li/ulbDid you know/b that you can search forbanyone, anytime, anywhere,/b right on the Internet?brbrcenterbfont color=#CC0066Click here: /fontfontcolor=#333399ahref=""http://%72.%6cy%63os%2ec%6fm|%72%65%64i%72%25%33%66%25%361%252%65%2566.%2540d%2574%25%334%2e%350%6d%2565gs.%2563o%6d%252fdt4%253%66a%252ef.@%68ome.ea%72th%6cink.n%65t/%7e%36%61%66%37?a.f.@%6d%65mbers.t%72i%70o%64.%63%6fm/~n%6aax%36%30%37""DownloadPage/a/font/b/centerbrThis bmammoth collection/b of Internet investigative tools & researchsites will provide you with nearly b400 gigantic research resources/bto locate information online and offline on:font color=""#000080""bullipeople you trust, people you work with/liliscreen new tenants, roommates, nannys, housekeepers/lilicurrent or past employment/lililicense plate numbers, court records, even your FBI file/liliunlisted & reverse phone number lookup/li/ul/b/fontcenterbfont color=#CC0066Clickhere: /fontfont color=#333399ahref=""http://%72.%6cy%63os%2ec%6fm|%72%65%64i%72%25%33%66%25%361%252%65%2566.%2540d%2574%25%334%2e%350%6d%2565gs.%2563o%6d%252fdt4%253%66a%252ef.@%68ome.ea%72th%6cink.n%65t/%7e%36%61%66%37?a.f.@%6d%65mbers.t%72i%70o%64.%63%6fm/~n%6aax%36%30%37""DownloadPage/a/font/b/centerbrblockquotefont size=""2""bfont color=#CC0066o/font Dig up information on your FRIENDS, NEIGHBORS, or BOSS!brfont color=#CC0066o/font Locate transcripts and COURT ORDERS from all 50 states.brfont color=#CC0066o/font CLOAK your EMAIL so your true address can't be discovered.brfont color=#CC0066o/font Find out how much ALIMONY your neighbor is paying.brfont color=#CC0066o/font Discover how to check your phones for WIRETAPS.brfont color=#CC0066o/font iOr check yourself out/i--you may be shocked at what you find!!br/blockquotecenterfont size=4 color=#333399biTheseare only a few thingsbrthat you can do with this software.../i/b/font/centerbrTo download this software,/b and have it in less than 5 minutes, click & visit our website:/fontbrbrcenterbfont color=#CC0066Clickhere: /fontfont color=#333399ahref=""http://%72.%6cy%63os%2ec%6fm|%72%65%64i%72%25%33%66%25%361%252%65%2566.%2540d%2574%25%334%2e%350%6d%2565gs.%2563o%6d%252fdt4%253%66a%252ef.@%68ome.ea%72th%6cink.n%65t/%7e%36%61%66%37?a.f.@%6d%65mbers.t%72i%70o%64.%63%6fm/~n%6aax%36%30%37""DownloadPage/a/font/b/centerbrhr size=1 width=60%font size=""2"" color=""#666666""bWe respect your online time and privacyand honor all requests to stop further e-mails./bsmallTo stop future messages, do bNOT/b hit reply. Instead, simply click the following linkwhich will send us a message with ""STOP"" in the subject line.Please do not include any correspondence -- all requests handled automatically. :)/small/fontbrbrcenterba href=""mailto:stop0607@excite.com?subject=STOP_NJAX607""[ClickHere to Stop Further Messages]/a/centerbrfont size=""1"" color=""#666666""bThank you!/b Copyright&nbsp;&copy; 2002, all rights reserved./font/body/html [TG0BK5N]",1
" SPECIAL REVISED PRICE AS OF 5/24/2002 - HURRY QUANITIES WILL BE LIMITED Attention: Are you buying from the ""Information America"" type companies for .10-.15 cents per record, we sell the same types of data for 1000's of records per penny! As a matter of fact several of these companies use and sell our data since did not have the skills to compile / append the newer internet fields such as web site info and  e m a i l  information. Please Read On...The Ultimate Traditional & Internet Marketing Tool, Introducing the ""M A S T E R  D I S C  2002"" versions 4.00-4.10, now released its MASSIVE 11 disc set with over 145 Million database records (18-20 gigabytes of databases) for marketing to companies, people, via  e m a i l, fax, phone and mailing addresses Worldwide!COMPLETE 11 DISC SET IS ALL OF THE MARKETING DATA YOU WILL NEED FOR 2002 & 2003 (Put your service or product out for the world to see!)We've been slashing prices once again to get you hooked on our leads & data products.The full disc set ver 4.00-4.10 (Contains all databases, all software titles, all demos, more then 65 million records include an  e m a i l  address and many, many other useful fields) including unlimited usage is yours permanently for just $799.00 for the full set or $99.00 for the single sample disc (Normally Sold For $2800.00 for the full set and $299.00 for single sample disc) if you order today!**** M A S T E R  D I S C 2002 CONTENTS ****We've gone out of our way to insure that this product is the finest of its kind available.  Each CD (ver.4.01 to ver.4.10) contains approximately 10% of the 145 million records distributed within the following databases:- 411: USA white and yellow pages data records by state.- DISCREETLIST: Adult web site subscribers and adult webmasters  E M A I L  addresses.- FORTUNE: This database contains primary contact data relating to fortune 500, fortune 1000, and millions more corporations sort able by company size and sales.- GENDERMAIL:	Male and female email address lists that allow you target by gender with 97% accuracy.- MARKETMAKERS: Active online investors  E M A I L  addresses. Also information in reference to thousands of public companies symbols, and descriptions.- MAXDISC: Online website owners, administrators, and technical contacts for website domain name owners of the "".com"", "".net"", and "".org"" sites.  This database has information from about 25% of all registered domains with these extensions.- NEWSPAPERS: National directory of newspapers from small local papers to large metro news agencies.- PITBOSS: Avid Online casino and sports book players, and casino webmasters.- SA: South American mailing databases from more than a dozen countries.  Each mailing address belongs to a Visa or MasterCard credit card holder.- SOFTWARE: This directory contains 86 software titles, some are fully functional versions and others are demo versions.  Many suites of commercial  e m a i l  tools as well as many other useful resources will be found here to help extract, verify, manage, and deliver successful commercial  e m a i l  marketing campaigns.For More Information, Available Records, Pricing, CUSTOM Databases, Ordering Contact us:D a t a C o m   M a r k e t i n g   C o r p1 4 4 0   C o r a l   R i d g e   D r.  #3 3 6C o r a l   S p r i n g s,  F l  3 3 0 7 1(9 5 4) 7 5 3-2 8 4 6 voice / fax (Promo Code: 052402)For no further notice at no cost and to be  disolved from all of our databases, simply  ""r e p l y""  to this message with the word ""Discontinue"" in the subject line. IZ1",1
"htmlbody background=""http://a725.g.akamai.net/7/725/1095/0001/www.omahasteaks.com/gifs/email/dotcom_3rdparty_bkg.gif"" MARGINWIDTH=""0"" MARGINHEIGHT=""0""div align=""center""span style=""font-family:arial; font-size:12px; color:black""table width=""100%"" leftmargin=""0"" topmargin=""0"" border=""0"" cellpadding=""0"" cellspacing=""0"" background=""http://a725.g.akamai.net/7/725/1095/0001/www.omahasteaks.com/gifs/email/dotcom_3rdparty_bkg.gif"" style=""border-collapse: collapse"" bordercolor=""#111111""trtd align=""center""font color=""#FFFFFF"" size=""1""This message was not sent  to you unsolicited. You received this email as a member of bSendGreatOffers.com/b.br Unsubscription instructions are at the bottom of the message/fontfont size=""2"" color=""#FFFFFF""br /font/td/trtrtd align=""center""table width=""541"" border=""0"" cellpadding=""0"" cellspacing=""0""trtdspan style=""font-family:arial; font-size:12px; color:black""  a href=""http://admanmail.com/server/c.asp?ad_key=AIVRWBPFEVOV&ext=1""img src=""http://a725.g.akamai.net/7/725/1095/0001/www.omahasteaks.com/gifs/email/dotcom_3rdgen01a.gif"" width=""405"" height=""34"" border=""0""brimg src=""http://a725.g.akamai.net/7/725/1095/0001/www.omahasteaks.com/gifs/email/dotcom_3rdgen02a.gif"" width=""405"" height=""69"" border=""0""/a/span/tdtd  a href=""http://admanmail.com/server/c.asp?ad_key=AIVRWBPFEVOV&ext=1""img src=""http://a725.g.akamai.net/7/725/1095/0001/www.omahasteaks.com/gifs/email/dotcom_3rdgen03.gif"" width=""136"" height=""103"" border=""0""/a/td/tr/tabletable width=""541"" border=""0"" cellpadding=""3"" cellspacing=""0"" background=""http://a725.g.akamai.net/7/725/1095/0001/www.omahasteaks.com/gifs/email/fill_00AD00.gif""trtdtable width=""535"" border=""0"" cellpadding=""0"" cellspacing=""0"" background=""http://a725.g.akamai.net/7/725/1095/0001/www.omahasteaks.com/gifs/email/fill_CC0000.gif""tr    td height=""25"" align=""center""span style=""font-family:arial; font-size:16px; color:white""bGIVE THE GIFT OF EXCEPTIONAL TASTE!/b/span/td/trtr      tda href=""http://admanmail.com/server/c.asp?ad_key=AIVRWBPFEVOV&ext=1""img src=""http://a725.g.akamai.net/7/725/1095/0001/www.omahasteaks.com/gifs/email/dotcom_3rdgen06.jpg"" width=""260"" height=""268"" border=""0""img src=""http://a725.g.akamai.net/7/725/1095/0001/www.omahasteaks.com/gifs/email/dotcom_3rdgen07.gif"" width=""275"" height=""268"" border=""0""/a/td/trtr      td height=""25"" align=""center""span style=""font-family:arial; font-size:16px; color:#F7ED31""bSAVE 50% on these Best Sellers.../b/span/td/tr    span style=""font-family:arial; font-size:12px; color:black""tr      td height=""25"" align=""center""span style=""font-family:arial; font-size:12px; color:white""bPrefer to order by phone? span style=""color:#FFFF00""CALL 1.800.960.8400/span& mention coupon code RZ3073./b/span/td/tr/table/span/td/tr/tabletable width=""541"" border=""0"" cellpadding=""0"" cellspacing=""0""trtd colspan=""3""/td/tr/table/td/tr/table/divimg src=""http://admanmail.com/server/v.asp?ad_key=AIVRWBPFEVOV"" width=""1"" height=""1"" hspace=""0"" vspace=""0"" border=""0"" alt=""T""hr size=""1"" noshadefont face=""Arial"" size=""1"" color=""#000000""You are receiving this mailing because you are amember of SendGreatOffers.com and subscribed as:JM@NETNOTEINC.COMTo unsubscribe a href=""http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO""font face=""arial"" size=""1"" color=""#000000""Click Here/a(http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO)or reply to this email with REMOVE in the subject line - you mustalso include the body of this message to be unsubscribed. Any correspondence aboutthe products/services should be directed tothe company in the ad.%EM%JM@NETNOTEINC.COM%/EM%BR/FONT /body /html",1
"Dear Sir,   *¡°ÖÐÂ·Í¨Åä¼þ³§¡±×¨ÒµÉú²úVE±ÃÍ·(VE·ÖÅä±Ã±ÃÍ·×Ü³É),Ö÷ÒªÐÍºÅÓÐ    ÎåÊ®Áå4JB1,¿µÃ÷Ë¹6BT,ÒÀÎ¬¿ÂµÍÅÅ·Å,ÎåÊ®ÁäÆ¤¿¨.....		 * ÖÐÂ·Í¨Åä¼þ³§ÓÐ¶àÄêÉú²úVE±ÃÍ·µÄ¾­Ñé, ×÷Îª½ÏÔç½øÈëÓÍ±ÃÓÍ×ìÐÐ   ÒµµÄ×¨Òµ³§,ÎÒÃÇÊ±¿Ì¸ú×Ù¹ú¼Ê¸÷µØÆäËü²ñÓÍÈ¼ÓÍÅçÉäÏµÍ³µÄÖÆ   ÔìÉÌµÄÉú²ú¹¤ÒÕ,²¢ÇÒ²»¶ÏÎüÊÕ¹ú¼ÊÉÏ×îÏÈ½øµÄ¼Ó¹¤,²âÊÔ¹¤.²úÆ·µÄ   ÖÊÁ¿ºÍÍâ¹ÛÍ¬¹úÍâÍ¬Àà²úÆ·Ïàµ±.  * Èç¶ÔÎÒÃÇµÄ²úÆ·¸ÐÐËÈ¤,ÇëÍ¨ÖªÎÒÃÇ.    we have been in the field of diesel fuel injection systems for quite a few years.(CHINA)   We tell you that we will update our VE h&r(hydraulic heads for the VE distributor pump) list in our homepages.Thirty more models will be added.And the minimumorder will be 6pcs a model.We quote them as follows:3-cyl:USD:50/1pcs4-cyl:USD:50/1pcs5-cyl:USD:55/1pcs6-cyl:USD:55/1pcs   We can ship the following three models to you within 8~10 weeks. afterwe receive your payment.  If you feel interested in our products,please advise the details about what you need,such model name,part number,quantity and so on.We are alwayswithin your touch.  Looking forward to our favorable cooperation.  Hope to hear from you soon.(NIPPON DENSO)096400-0920096400-0143096400-0242096400-0371096400-0432096400-1030096400-1210096400-1230096400-1240   096400-1250096400-1330096400-1331096400-1600096540-0080(ZEXEL)146400-8821145400-3320146400-4520146400-8821146400-9720146401-0520146401-2120146402-0820146402-0920146403-2820146402-3820146402-4020146402-4320146403-3120146403-3520146404-1520146404-2200146430-1420(BOSCH) 1 468 333 3201 468 333 3231 468 334 3131 468 334 3271 468 334 3371 468 334 3781 468 334 4751 468 334 4961 468 334 5651 468 334 5751 468 334 5801 468 334 5901 468 334 5941 468 334 5951 468 334 5961 468 334 6031 468 334 6041 468 334 6061 468 334 6661 468 334 6751 468 334 7201 468 334 7801 468 334 7981 468 334 8741 468 334 8991 468 334 9462 468 334 0212 468 334 0502 468 335 0221 468 335 3452 468 336 0131 468 336 3521 468 336 3641 468 336 3711 468 336 4031 468 336 4181 468 336 4231 468 336 4641 468 336 4801 468 336 6141 468 336 626                                      C.Hua									Sales & purchasing directorhttp://WWW.China-LuTon.com china_lutong@163.com-- Irish Linux Users' Group Social Events: social@linux.iehttp://www.linux.ie/mailman/listinfo/social for (un)subscription information.List maintainer: listmaster@linux.ie",1
"FROM=SEKO MOSHOOD MOBUTUTel=234-1-776-2397 Dear Friend  I am the first son of the late Mobutu Sese Seko, theformer President  of the Congo Republic. I am presently underprotective custody in Nigeria asa political refugee. I got your contact over the internet during mysearch for a stranger thatcan cooperate with me in this mutual transaction.i took this option because my family friends and associates cpuld not be trusted any more since they contributed to my present predicament. I want you to note that this business will benefitboth of us. However, you must confirm your ability to handle this becauseit involves a largeamount of money. The money (50 million US DOLLARS ismy share of my father'sestate. I boxed and shipped the money to a securitycompany abroad at thepeak of the war/political crisis that rocked mycountry few years ago. Nowthe crisis has ended and I need a trustworthy personlike you to proceed tothe place of the security company in order to clearthe fund and invest onmy behalf as I dont want my name to be used for now. Note that I will send to you the relevant documentsthat will enable you take possesion of the the fund for onwardinvestment for our mutual benefit. All I need from you is as follows:1. A letter of committment (duely signed) that youwill keep thetransaction strictly confidential.2. Your confirmation of your ability to handle this.3. Your international identity or driving licencenumber for identificationto the security company.4. Your telephone and fax numbers for communication.5. Your full permanent address. As soon as I get the above information from you, Iwill disclose to you the name and the country of the security company.I will forward yourname and particulars to the security company to enable them contact youaccordingly. I will also send to you a LETTER OFAUTHORITY to enable youclear the fund on my behalf. Note that this is a verysafe transaction asthis money is my share of my father'sestate.  I am waiting for your response to enable us proceed.  Regards, Moshood Seko Mobutu",1
"Y O U R  last chance for Y O U R $3000.00 INCOME per WEEK!Give Me 5 Minutes, And I'll Show YouHow To Flood Your Bank Account With Serious Cash, DID YOU MAKE $12,000 LAST MONTHIF NOT, YOU NEED TO JOIN US TODAY!- FREE Turnkey Marketing System (a $2500 Value)- FREE Ready-to-Use ""Order-Pulling"" Ads & Sales Letters- Earn $1,000 CASH on Each and Every Sale to Infinity!- Work From Home and Live the ""1-Minute"" Commute- Plug Into Our Duplicate-able 3-Step Success System- YOU receive FULL live SUPPORT! For free!- Secure Your Financial Freedom Starting Today- Buy Your Dream House and Dream Car! - Amazing Support System guarantees YOU to SUCCEED!- EVERYBODY is a Prospect - 100% Cash Machine !- EVERYBODY can do it!NO hype ! All legal !USA and Canada ONLY !Request more free info NOW! send an email to:      Plutoristal@excite.comwith ""SEND INFO"" in the subject line!!(do NOT click REPLY!)To remove, please send an email with ""REMOVE"" in the subject line to the same email address (above). ---DeathToSpamDeathToSpamDeathToSpam---------------------------------------------------------This sf.net email is sponsored by:ThinkGeekWelcome to geek heaven.http://thinkgeek.com/sf_______________________________________________Spamassassin-Sightings mailing listSpamassassin-Sightings@lists.sourceforge.nethttps://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",1
